"CREATED_MONTH","CREATED_YEAR","RESOLVED_MONTH","RESOLVED_YEAR","CONFLICT_STATUS","DATA_FEED","COUNT_STATUS_PER_FEED"
4,2020,8,2020,"IGNORED","LBR",4
4,2020,7,2020,"IGNORED","BLACKSEA",9
4,2020,9,2020,"MANUAL UPDATE","PI_AM",2
4,2020,,,"PENDING","PI_AM",8
4,2020,11,2020,"MANUAL UPDATE","PI_AM",1
4,2020,8,2020,"IGNORED","BV",6
4,2020,5,2020,"IGNORED","VUT",2
4,2020,8,2020,"MANUAL UPDATE","VUT",1
4,2020,4,2020,"MANUAL UPDATE","VUT",1
4,2020,4,2020,"IGNORED","TUR",18
4,2020,4,2020,"IGNORED","GRC",9
4,2020,5,2020,"MANUAL UPDATE","BV",24
4,2020,4,2020,"IGNORED","TU",180
4,2020,4,2020,"IGNORED","COK",9
4,2020,4,2020,"IGNORED","NIS",4
4,2020,,,"PENDING","TUR",2
4,2020,,,"PENDING","NK",15
4,2020,8,2020,"MANUAL UPDATE","NK",11
4,2020,8,2020,"IGNORED","NK",3
4,2020,7,2020,"IGNORED","PI_WE",1
4,2020,9,2020,"MANUAL UPDATE","PI_WE",2
4,2020,8,2020,"MANUAL UPDATE","TU",1
4,2020,4,2020,"MANUAL UPDATE","IOM",2
4,2020,5,2020,"IGNORED","DB",1
4,2020,5,2020,"IGNORED","VDM",1
4,2020,5,2020,"MANUAL UPDATE","IR",1
4,2020,8,2020,"MANUAL UPDATE","IR",2
4,2020,8,2020,"IGNORED","NIS",2
4,2020,5,2020,"IGNORED","VN",4
4,2020,6,2020,"IGNORED","VN",3
4,2020,12,2020,"IGNORED","PI_ST",34
4,2020,4,2020,"MANUAL UPDATE","PI_SK",15
4,2020,7,2020,"IGNORED","PI_SK",3
4,2020,,,"PENDING","NG",5
4,2020,5,2020,"IGNORED","NG",15
4,2020,9,2020,"MANUAL UPDATE","NG",2
4,2020,5,2020,"IGNORED","TGO",5
4,2020,5,2020,"MANUAL UPDATE","TGO",2
4,2020,10,2020,"IGNORED","TGO",1
4,2020,10,2020,"IGNORED","PI_GA",2
4,2020,7,2020,"IGNORED","PI_GA",6
4,2020,4,2020,"IGNORED","KNA",3
4,2020,6,2020,"MANUAL UPDATE","KNA",1
4,2020,5,2020,"MANUAL UPDATE","PLW",3
4,2020,6,2020,"IGNORED","PI_SM",8
4,2020,9,2020,"MANUAL UPDATE","AMSA",1
4,2020,4,2020,"IGNORED","GEO",2
4,2020,5,2020,"IGNORED","HRV",1
4,2020,8,2020,"MANUAL UPDATE","VCT",2
4,2020,5,2020,"MANUAL UPDATE","VCT",1
4,2020,6,2020,"MANUAL UPDATE","VCT",3
5,2020,5,2020,"IGNORED","BV",91
5,2020,10,2020,"MANUAL UPDATE","TUV",1
5,2020,5,2020,"IGNORED","GHOST_VESSEL",3
5,2020,5,2020,"IGNORED","RINA",11
5,2020,5,2020,"IGNORED","ECU",2
5,2020,10,2020,"IGNORED","LBR",1
5,2020,6,2020,"IGNORED","PI_AM",6
5,2020,8,2020,"IGNORED","PI_AM",3
5,2020,12,2020,"MANUAL UPDATE","PI_AM",1
5,2020,9,2020,"IGNORED","BV",3
5,2020,5,2020,"IGNORED","COK",1
5,2020,5,2020,"IGNORED","PI_SM",16
5,2020,9,2020,"MANUAL UPDATE","MHL",5
5,2020,5,2020,"IGNORED VALUE","TUR",2
5,2020,5,2020,"IGNORED","CUW",1
5,2020,6,2020,"IGNORED","PI_WE",9
5,2020,10,2020,"MANUAL UPDATE","PI_WE",1
5,2020,5,2020,"IGNORED","TGO",4
5,2020,9,2020,"IGNORED","NG",2
5,2020,9,2020,"IGNORED","CS",26
5,2020,7,2020,"MANUAL UPDATE","IR",3
5,2020,8,2020,"MANUAL UPDATE","NIS",1
5,2020,6,2020,"MANUAL UPDATE","NIS",1
5,2020,5,2020,"IGNORED VALUE","NK",2
5,2020,,,"PENDING","KR",3
5,2020,8,2020,"IGNORED","MHL",2
5,2020,7,2020,"MANUAL UPDATE","PI_SK",1
5,2020,,,"PENDING","DB",1
5,2020,8,2020,"IGNORED","VUT",2
5,2020,9,2020,"IGNORED","VUT",2
5,2020,5,2020,"IGNORED","PH",1
5,2020,8,2020,"IGNORED","PI_SM",3
5,2020,9,2020,"MANUAL UPDATE","PI_SM",1
5,2020,5,2020,"MANUAL UPDATE","CS",27
5,2020,8,2020,"MANUAL UPDATE","PLW",2
5,2020,6,2020,"MANUAL UPDATE","TGO",1
5,2020,,,"PENDING","TGO",1
6,2020,12,2020,"MANUAL UPDATE","VUT",1
6,2020,,,"PENDING","NB",4
6,2020,6,2020,"IGNORED","LBR",20
6,2020,10,2020,"IGNORED","LBR",1
6,2020,8,2020,"IGNORED","PI_AM",3
6,2020,9,2020,"MANUAL UPDATE","PI_AM",1
6,2020,12,2020,"MANUAL UPDATE","PI_AM",2
6,2020,8,2020,"MANUAL UPDATE","BLACKSEA",1
6,2020,6,2020,"IGNORED","RINA",45
6,2020,6,2020,"IGNORED","TUR",10
6,2020,7,2020,"IGNORED","MLT",1
6,2020,6,2020,"IGNORED","AMSA",7
6,2020,6,2020,"IGNORED","NK",26
6,2020,7,2020,"IGNORED","PI_WE",3
6,2020,9,2020,"MANUAL UPDATE","PI_SK",17
6,2020,12,2020,"MANUAL UPDATE","CS",1
6,2020,6,2020,"MANUAL UPDATE","MHL",2
6,2020,,,"PENDING","TU",3
6,2020,6,2020,"IGNORED","VN",5
6,2020,8,2020,"IGNORED","VN",1
6,2020,7,2020,"IGNORED","PI_ST",1
6,2020,10,2020,"IGNORED","PI_ST",1
6,2020,,,"PENDING","NG",28
6,2020,6,2020,"MANUAL UPDATE","MLT",1
6,2020,6,2020,"MANUAL UPDATE","CS",1
6,2020,8,2020,"MANUAL UPDATE","PI_SK",7
6,2020,6,2020,"IGNORED","CAN",1
6,2020,6,2020,"IGNORED","PH",2
6,2020,7,2020,"IGNORED","KI",26
6,2020,11,2020,"IGNORED","RINA",1
6,2020,6,2020,"IGNORED VALUE","RINA",4
6,2020,6,2020,"MANUAL UPDATE","RINA",2
6,2020,8,2020,"IGNORED","FRO",2
6,2020,,,"PENDING","ML",1
6,2020,6,2020,"IGNORED","ML",2
6,2020,9,2020,"IGNORED","CM",1
6,2020,7,2020,"MANUAL UPDATE","KR",3
6,2020,9,2020,"MANUAL UPDATE","PI_GA",29
6,2020,7,2020,"MANUAL UPDATE","PI_GA",8
6,2020,10,2020,"IGNORED","PI_GA",1
7,2020,8,2020,"MANUAL UPDATE","IR",1
7,2020,12,2020,"IGNORED","LBR",1
7,2020,,,"PENDING","BLACKSEA",11
7,2020,9,2020,"IGNORED","BLACKSEA",63
7,2020,7,2020,"IGNORED","BLACKSEA",6
7,2020,7,2020,"IGNORED","BV",39
7,2020,12,2020,"MANUAL UPDATE","PI_AM",1
7,2020,7,2020,"IGNORED","RINA",9
7,2020,9,2020,"IGNORED","TGO",2
7,2020,7,2020,"IGNORED","NB",3
7,2020,11,2020,"IGNORED","BV",1
7,2020,10,2020,"IGNORED","KR",4
7,2020,7,2020,"MANUAL UPDATE","KR",2
7,2020,,,"PENDING","PI_SK",12
7,2020,1,2021,"MANUAL UPDATE","PI_WE",1
7,2020,12,2020,"IGNORED","PI_WE",1
7,2020,7,2020,"MANUAL UPDATE","NK",6
7,2020,11,2020,"MANUAL UPDATE","NK",4
7,2020,8,2020,"IGNORED","MHL",2
7,2020,9,2020,"IGNORED","MHL",1
7,2020,8,2020,"IGNORED","VUT",1
7,2020,7,2020,"IGNORED","VN",11
7,2020,9,2020,"MANUAL UPDATE","VN",2
7,2020,8,2020,"MANUAL UPDATE","KR",3
7,2020,10,2020,"MANUAL UPDATE","CYP",3
7,2020,7,2020,"MANUAL UPDATE","PI_GA",1
7,2020,9,2020,"IGNORED","PI_GA",5
7,2020,12,2020,"IGNORED","MHL",1
7,2020,,,"PENDING","PI_SM",18
7,2020,10,2020,"IGNORED","PI_SM",3
7,2020,8,2020,"IGNORED","GIBSONS",1
8,2020,,,"PENDING","NB",3
8,2020,9,2020,"MANUAL UPDATE","KI",2
8,2020,8,2020,"IGNORED","PI_WE",19
8,2020,10,2020,"IGNORED","CS",3
8,2020,11,2020,"IGNORED","CS",5
8,2020,8,2020,"MANUAL UPDATE","MHL",9
8,2020,9,2020,"IGNORED","MHL",4
8,2020,10,2020,"MANUAL UPDATE","PI_AM",4
8,2020,9,2020,"MANUAL UPDATE","PI_SK",18
8,2020,,,"PENDING","TGO",11
8,2020,12,2020,"MANUAL UPDATE","TUR",1
8,2020,9,2020,"MANUAL UPDATE","TUR",1
8,2020,8,2020,"IGNORED","NK",53
8,2020,11,2020,"IGNORED","AMSA",1
8,2020,10,2020,"MANUAL UPDATE","CS",4
8,2020,12,2020,"MANUAL UPDATE","MHL",1
8,2020,10,2020,"IGNORED","PI_ST",5
8,2020,10,2020,"MANUAL UPDATE","AMSA",4
8,2020,10,2020,"IGNORED","PI_SK",2
8,2020,,,"PENDING","VDM",43
9,2020,9,2020,"IGNORED","KI",25
9,2020,,,"PENDING","BV",117
9,2020,2,2021,"IGNORED","BV",1
9,2020,10,2020,"IGNORED","KR",2
9,2020,,,"PENDING","KR",9
9,2020,,,"PENDING","VCT",8
9,2020,,,"PENDING","LBR",15
9,2020,9,2020,"IGNORED","VN",3
9,2020,12,2020,"IGNORED","IR",1
9,2020,,,"PENDING","BLACKSEA",30
9,2020,11,2020,"IGNORED","BLACKSEA",17
9,2020,,,"PENDING","IOM",1
9,2020,11,2020,"MANUAL UPDATE","PI_GA",3
9,2020,9,2020,"MANUAL UPDATE","PI_SM",7
9,2020,,,"PENDING","PI_SM",50
9,2020,9,2020,"IGNORED VALUE","TUR",1
9,2020,10,2020,"IGNORED VALUE","TUR",14
9,2020,10,2020,"IGNORED","KI",7
9,2020,9,2020,"MANUAL UPDATE","PI_BM",1
9,2020,10,2020,"MANUAL UPDATE","MHL",10
9,2020,11,2020,"IGNORED","MHL",3
9,2020,10,2020,"IGNORED","CUW",4
9,2020,9,2020,"IGNORED VALUE","VN",1
9,2020,12,2020,"MANUAL UPDATE","PI_ST",3
9,2020,11,2020,"MANUAL UPDATE","AMSA",1
9,2020,1,2021,"IGNORED","PI_BM",1
9,2020,12,2020,"IGNORED","RINA",2
9,2020,11,2020,"MANUAL UPDATE","PI_SM",2
9,2020,,,"PENDING","GIBSONS",2
9,2020,11,2020,"IGNORED","GIBSONS",1
9,2020,12,2020,"MANUAL UPDATE","PH",1
9,2020,9,2020,"IGNORED","KP",1
9,2020,10,2020,"IGNORED","DB",14
9,2020,10,2020,"MANUAL UPDATE","TGO",2
9,2020,10,2020,"IGNORED","FRO",1
9,2020,11,2020,"IGNORED VALUE","NG",1
9,2020,11,2020,"MANUAL UPDATE","PI_BR",1
10,2020,10,2020,"IGNORED","RINA",19
10,2020,10,2020,"IGNORED","NK",21
10,2020,10,2020,"MANUAL UPDATE","AMSA",1
10,2020,12,2020,"MANUAL UPDATE","BV",11
10,2020,10,2020,"IGNORED","NG",12
10,2020,10,2020,"MANUAL UPDATE","PI_AM",6
10,2020,11,2020,"MANUAL UPDATE","PI_AM",3
10,2020,12,2020,"MANUAL UPDATE","PI_AM",3
10,2020,12,2020,"MANUAL UPDATE","PI_GA",7
10,2020,10,2020,"IGNORED","VCT",5
10,2020,10,2020,"IGNORED","TUR",2
10,2020,11,2020,"MANUAL UPDATE","PI_SC",1
10,2020,12,2020,"MANUAL UPDATE","NK",6
10,2020,10,2020,"IGNORED","CM",2
10,2020,12,2020,"IGNORED","PI_WE",6
10,2020,1,2021,"IGNORED","PI_WE",1
10,2020,,,"PENDING","IB",1
10,2020,10,2020,"IGNORED","PLW",5
10,2020,,,"PENDING","LBR",22
10,2020,10,2020,"IGNORED VALUE","PI_ST",8
10,2020,11,2020,"IGNORED","PI_ST",4
10,2020,11,2020,"MANUAL UPDATE","PI_ST",2
10,2020,11,2020,"IGNORED","PLW",1
10,2020,11,2020,"MANUAL UPDATE","PR",12
10,2020,,,"PENDING","KI",1842
10,2020,10,2020,"MANUAL UPDATE","KI",3
10,2020,12,2020,"IGNORED","KI",58
10,2020,12,2020,"MANUAL UPDATE","RINA",9
10,2020,10,2020,"IGNORED","BK",2
10,2020,12,2020,"IGNORED","ML",4
10,2020,10,2020,"IGNORED VALUE","CS",1
10,2020,10,2020,"MANUAL UPDATE","PI_SK",2
10,2020,12,2020,"IGNORED","CS",1
10,2020,11,2020,"MANUAL UPDATE","VCT",3
10,2020,,,"PENDING","OFAC",1
11,2020,,,"PENDING","PI_SK",42
11,2020,11,2020,"MANUAL UPDATE","PI_SK",2
11,2020,12,2020,"MANUAL UPDATE","PI_AM",5
11,2020,12,2020,"IGNORED","LBR",9
11,2020,,,"PENDING","TU",19
11,2020,,,"PENDING","PI_BR",606
11,2020,1,2021,"MANUAL UPDATE","LBR",2
11,2020,,,"PENDING","KI",180
11,2020,12,2020,"MANUAL UPDATE","CS",12
11,2020,11,2020,"IGNORED","TGO",3
11,2020,,,"PENDING","TGO",2
11,2020,11,2020,"IGNORED VALUE","TUR",1
11,2020,11,2020,"MANUAL UPDATE","TUR",1
11,2020,12,2020,"MANUAL UPDATE","NK",20
11,2020,,,"PENDING","PI_WE",13
11,2020,,,"PENDING","IR",9
11,2020,1,2021,"MANUAL UPDATE","MHL",1
11,2020,12,2020,"MANUAL UPDATE","VN",1
11,2020,12,2020,"IGNORED","PI_ST",4
11,2020,11,2020,"IGNORED","HV",1
11,2020,11,2020,"IGNORED","VZ",1
11,2020,11,2020,"IGNORED","NB",1
12,2020,12,2020,"IGNORED","KR",15
12,2020,1,2021,"IGNORED","PI_AM",1
12,2020,,,"PENDING","TGO",7
12,2020,12,2020,"MANUAL UPDATE","TGO",2
12,2020,,,"PENDING","CHE",11
12,2020,1,2021,"IGNORED VALUE","PI_SC",2
12,2020,12,2020,"MANUAL UPDATE","MHL",16
12,2020,2,2021,"IGNORED","MHL",1
12,2020,1,2021,"IGNORED","PI_BM",1
12,2020,12,2020,"IGNORED","NB",1
12,2020,1,2021,"IGNORED","PLW",1
12,2020,12,2020,"MANUAL UPDATE","KR",1
12,2020,1,2021,"IGNORED","CS",1
12,2020,,,"PENDING","VCT",11
12,2020,12,2020,"IGNORED VALUE","CS",1
1,2021,,,"PENDING","PI_SK",12
1,2021,1,2021,"IGNORED","TUR",5
1,2021,,,"PENDING","MHL",7
1,2021,,,"PENDING","PI_ST",13
1,2021,1,2021,"IGNORED VALUE","RINA",1
1,2021,1,2021,"MANUAL UPDATE","TUR",2
1,2021,2,2021,"MANUAL UPDATE","PI_WE",3
1,2021,,,"PENDING","VN",13
1,2021,1,2021,"IGNORED","BK",3
1,2021,2,2021,"IGNORED","CS",7
1,2021,,,"PENDING","GIBSONS",1
1,2021,2,2021,"IGNORED","TUV",1
2,2021,2,2021,"IGNORED","TUV",24
2,2021,2,2021,"IGNORED","PI_SK",9
2,2021,2,2021,"MANUAL UPDATE","IR",1
2,2021,,,"PENDING","TUR",8
2,2021,,,"PENDING","PI_WE",54
2,2021,,,"PENDING","PI_JS",8
10,2020,,,"PENDING","",1
1,2020,1,2020,"IGNORED","NG",82
1,2020,1,2020,"IGNORED","PI_CA",5
1,2020,1,2020,"IGNORED","PI_WE",33
1,2020,1,2020,"IGNORED","AB",28
1,2020,5,2020,"MANUAL UPDATE","PI_AM",3
1,2020,5,2020,"IGNORED","PI_AM",1
1,2020,5,2020,"IGNORED","PI_GA",2
1,2020,8,2020,"MANUAL UPDATE","HRV",1
1,2020,10,2020,"IGNORED","LBR",2
1,2020,1,2020,"MANUAL UPDATE","VCT",2
1,2020,2,2020,"MANUAL UPDATE","MLT",1
1,2020,3,2020,"IGNORED","CYP",1
1,2020,9,2020,"MANUAL UPDATE","PH",1
1,2020,2,2020,"MANUAL UPDATE","PH",1
1,2020,10,2020,"MANUAL UPDATE","GEO",1
1,2020,4,2020,"IGNORED","CS",4
1,2020,8,2020,"IGNORED","CS",1
1,2020,4,2020,"MANUAL UPDATE","IR",1
1,2020,,,"PENDING","NK",5
1,2020,9,2020,"IGNORED","NK",1
1,2020,8,2020,"IGNORED","NK",1
1,2020,1,2020,"IGNORED","TGO",3
1,2020,3,2020,"IGNORED","NIS",6
1,2020,,,"PENDING","NIS",5
1,2020,4,2020,"MANUAL UPDATE","PI_JS",1
1,2020,1,2020,"IGNORED","KI",13
1,2020,6,2020,"MANUAL UPDATE","NG",1
1,2020,2,2020,"IGNORED","MLT",2
1,2020,2,2020,"MANUAL UPDATE","PI_SM",2
1,2020,4,2020,"IGNORED","PI_SM",2
1,2020,9,2020,"MANUAL UPDATE","RINA",1
1,2020,3,2020,"MANUAL UPDATE","CM",2
1,2020,8,2020,"IGNORED","BLACKSEA",3
1,2020,1,2020,"MANUAL UPDATE","COK",2
1,2020,2,2020,"MANUAL UPDATE","PLW",8
1,2020,3,2020,"IGNORED","KP",11
1,2020,1,2020,"MANUAL UPDATE","KP",4
1,2020,1,2020,"IGNORED","OV",1
1,2020,1,2020,"IGNORED","GHOST_VESSEL",1
2,2020,9,2020,"MANUAL UPDATE","BV",2
2,2020,2,2020,"IGNORED","LBR",14
2,2020,2,2020,"IGNORED","GRC",11
2,2020,2,2020,"IGNORED","KI",71
2,2020,2,2020,"IGNORED","AB",35
2,2020,3,2020,"MANUAL UPDATE","VUT",1
2,2020,5,2020,"MANUAL UPDATE","MHL",1
2,2020,2,2020,"IGNORED","TUR",149
2,2020,3,2020,"MANUAL UPDATE","LBR",24
2,2020,8,2020,"IGNORED","LBR",3
2,2020,7,2020,"MANUAL UPDATE","LBR",1
2,2020,4,2020,"MANUAL UPDATE","LBR",1
2,2020,4,2020,"MANUAL UPDATE","VZ",1
2,2020,5,2020,"IGNORED","PI_WE",4
2,2020,5,2020,"MANUAL UPDATE","PI_WE",1
2,2020,,,"PENDING","NK",4
2,2020,,,"PENDING","CS",1
2,2020,3,2020,"MANUAL UPDATE","KR",12
2,2020,9,2020,"IGNORED","NIS",2
2,2020,3,2020,"IGNORED","VN",2
2,2020,4,2020,"IGNORED","VN",1
2,2020,2,2020,"IGNORED","IOM",3
2,2020,4,2020,"MANUAL UPDATE","NG",6
2,2020,8,2020,"IGNORED","NG",1
2,2020,4,2020,"MANUAL UPDATE","PI_JS",2
2,2020,3,2020,"IGNORED","PI_JS",7
2,2020,2,2020,"IGNORED","KP",1
2,2020,2,2020,"MANUAL UPDATE","TUR",4
2,2020,7,2020,"MANUAL UPDATE","TUR",2
2,2020,5,2020,"MANUAL UPDATE","TUR",4
2,2020,2,2020,"IGNORED","BK",4
2,2020,7,2020,"IGNORED","BLACKSEA",1
2,2020,,,"PENDING","PI_SM",9
2,2020,3,2020,"MANUAL UPDATE","PI_SM",1
2,2020,3,2020,"MANUAL UPDATE","LUX",4
3,2020,3,2020,"IGNORED","PI_SM",55
3,2020,3,2020,"IGNORED","CS",20
3,2020,3,2020,"IGNORED","PI_JS",16
3,2020,5,2020,"MANUAL UPDATE","PI_AM",3
3,2020,11,2020,"IGNORED","PI_AM",1
3,2020,9,2020,"IGNORED","LBR",2
3,2020,6,2020,"MANUAL UPDATE","LBR",1
3,2020,8,2020,"IGNORED","LBR",2
3,2020,8,2020,"MANUAL UPDATE","MHL",9
3,2020,6,2020,"IGNORED","BLACKSEA",12
3,2020,9,2020,"IGNORED","BLACKSEA",18
3,2020,9,2020,"MANUAL UPDATE","IR",2
3,2020,3,2020,"MANUAL UPDATE","NK",15
3,2020,6,2020,"IGNORED","NK",4
3,2020,8,2020,"MANUAL UPDATE","PI_JS",1
3,2020,11,2020,"IGNORED","NK",1
3,2020,5,2020,"IGNORED","NK",2
3,2020,9,2020,"MANUAL UPDATE","PI_SM",2
3,2020,8,2020,"IGNORED","AMSA",3
3,2020,,,"PENDING","NB",2
3,2020,7,2020,"IGNORED","TUR",1
3,2020,3,2020,"IGNORED","GRC",3
3,2020,10,2020,"IGNORED","CS",1
3,2020,10,2020,"MANUAL UPDATE","VN",1
3,2020,8,2020,"IGNORED","PI_ST",3
3,2020,8,2020,"MANUAL UPDATE","PI_ST",3
3,2020,5,2020,"MANUAL UPDATE","PI_ST",2
3,2020,8,2020,"IGNORED","NG",9
3,2020,6,2020,"MANUAL UPDATE","KR",12
3,2020,4,2020,"MANUAL UPDATE","KR",4
3,2020,3,2020,"MANUAL UPDATE","TU",1
3,2020,3,2020,"IGNORED","PI_NE",2
3,2020,3,2020,"IGNORED","VDM",1
3,2020,3,2020,"IGNORED","OV",3
3,2020,6,2020,"IGNORED","MLT",1
3,2020,3,2020,"IGNORED","ATG",1
3,2020,3,2020,"IGNORED VALUE","PI_SM",1
3,2020,7,2020,"IGNORED","PI_SM",1
3,2020,5,2020,"IGNORED","PI_SM",5
3,2020,,,"PENDING","PI_SM",66
3,2020,12,2020,"IGNORED","PI_SM",1
3,2020,6,2020,"IGNORED","PI_SM",3
3,2020,4,2020,"MANUAL UPDATE","PI_SM",3
3,2020,7,2020,"MANUAL UPDATE","PI_SM",1
3,2020,7,2020,"IGNORED","VCT",1
4,2020,4,2020,"IGNORED","RINA",36
4,2020,4,2020,"IGNORED","PI_AM",23
4,2020,8,2020,"MANUAL UPDATE","NB",1
4,2020,8,2020,"IGNORED","VUT",1
4,2020,4,2020,"IGNORED","LUX",2
4,2020,4,2020,"IGNORED","TGO",9
4,2020,5,2020,"MANUAL UPDATE","GEO",1
4,2020,7,2020,"MANUAL UPDATE","NK",1
4,2020,8,2020,"IGNORED","PI_WE",16
4,2020,8,2020,"MANUAL UPDATE","MHL",11
4,2020,6,2020,"IGNORED","TU",42
4,2020,8,2020,"MANUAL UPDATE","DB",2
4,2020,7,2020,"MANUAL UPDATE","MHL",4
4,2020,,,"PENDING","MHL",4
4,2020,4,2020,"IGNORED","GHOST_VESSEL",3
4,2020,4,2020,"IGNORED","VDM",2
4,2020,9,2020,"IGNORED","NIS",1
4,2020,8,2020,"MANUAL UPDATE","NIS",2
4,2020,10,2020,"MANUAL UPDATE","NIS",1
4,2020,4,2020,"MANUAL UPDATE","MHL",2
4,2020,,,"PENDING","PI_ST",239
4,2020,8,2020,"MANUAL UPDATE","PI_ST",3
4,2020,5,2020,"MANUAL UPDATE","KR",10
4,2020,,,"PENDING","KR",3
4,2020,5,2020,"IGNORED VALUE","PI_SK",1
4,2020,1,2021,"MANUAL UPDATE","PI_SK",1
4,2020,11,2020,"IGNORED","NG",1
4,2020,5,2020,"IGNORED","PI_GA",28
4,2020,8,2020,"IGNORED","KNA",1
4,2020,11,2020,"IGNORED","BLACKSEA",2
4,2020,8,2020,"MANUAL UPDATE","LUX",1
4,2020,9,2020,"MANUAL UPDATE","HRV",1
4,2020,7,2020,"MANUAL UPDATE","VCT",1
4,2020,,,"PENDING","VCT",3
4,2020,5,2020,"IGNORED","AMSA",1
4,2020,11,2020,"IGNORED","KP",3
4,2020,5,2020,"MANUAL UPDATE","KP",5
4,2020,5,2020,"IGNORED","MLT",2
5,2020,5,2020,"IGNORED","VCT",9
5,2020,5,2020,"IGNORED","BHR",1
5,2020,5,2020,"MANUAL UPDATE","LBR",4
5,2020,5,2020,"IGNORED","TU",2
5,2020,12,2020,"IGNORED","PI_AM",1
5,2020,,,"PENDING","PI_AM",8
5,2020,5,2020,"MANUAL UPDATE","MHL",2
5,2020,7,2020,"MANUAL UPDATE","MHL",3
5,2020,5,2020,"IGNORED","VN",13
5,2020,12,2020,"MANUAL UPDATE","PI_WE",1
5,2020,7,2020,"IGNORED","PI_WE",2
5,2020,,,"PENDING","NG",3
5,2020,6,2020,"MANUAL UPDATE","NG",4
5,2020,7,2020,"IGNORED","PI_ST",2
5,2020,8,2020,"MANUAL UPDATE","NK",7
5,2020,9,2020,"MANUAL UPDATE","KR",8
5,2020,6,2020,"MANUAL UPDATE","MHL",2
5,2020,6,2020,"IGNORED","BK",1
5,2020,5,2020,"IGNORED","PI_JS",6
5,2020,7,2020,"MANUAL UPDATE","PI_JS",1
5,2020,9,2020,"IGNORED","PI_JS",4
5,2020,6,2020,"IGNORED","PI_SK",2
5,2020,8,2020,"MANUAL UPDATE","VUT",2
5,2020,5,2020,"MANUAL UPDATE","VUT",2
5,2020,,,"PENDING","CS",160
5,2020,5,2020,"IGNORED VALUE","CS",2
5,2020,5,2020,"IGNORED","PI_NE",1
5,2020,6,2020,"IGNORED","TGO",4
6,2020,6,2020,"IGNORED","IR",4
6,2020,8,2020,"MANUAL UPDATE","LBR",4
6,2020,6,2020,"IGNORED","MHL",18
6,2020,1,2021,"MANUAL UPDATE","BV",1
6,2020,9,2020,"IGNORED","BLACKSEA",45
6,2020,8,2020,"MANUAL UPDATE","CS",4
6,2020,8,2020,"IGNORED","TUR",2
6,2020,,,"PENDING","NK",6
6,2020,9,2020,"MANUAL UPDATE","NK",4
6,2020,6,2020,"IGNORED VALUE","NK",1
6,2020,8,2020,"MANUAL UPDATE","PI_JS",5
6,2020,10,2020,"IGNORED","PI_JS",1
6,2020,7,2020,"IGNORED","KR",1
6,2020,6,2020,"MANUAL UPDATE","KR",2
6,2020,11,2020,"IGNORED","PI_WE",1
6,2020,,,"PENDING","PI_WE",3
6,2020,10,2020,"IGNORED","PI_WE",1
6,2020,6,2020,"IGNORED","VCT",6
6,2020,7,2020,"MANUAL UPDATE","NIS",1
6,2020,9,2020,"MANUAL UPDATE","NIS",1
6,2020,,,"PENDING","NIS",7
6,2020,7,2020,"MANUAL UPDATE","VN",2
6,2020,8,2020,"MANUAL UPDATE","VN",2
6,2020,8,2020,"IGNORED","PI_ST",17
6,2020,10,2020,"MANUAL UPDATE","PI_ST",1
6,2020,8,2020,"MANUAL UPDATE","NG",10
6,2020,7,2020,"IGNORED","NG",3
6,2020,6,2020,"IGNORED VALUE","NG",2
6,2020,9,2020,"MANUAL UPDATE","NG",5
6,2020,9,2020,"IGNORED","PI_SM",2
6,2020,7,2020,"MANUAL UPDATE","RINA",8
6,2020,9,2020,"IGNORED","MHL",2
6,2020,6,2020,"IGNORED VALUE","ML",2
6,2020,8,2020,"MANUAL UPDATE","CM",1
6,2020,8,2020,"IGNORED","UKR",13
6,2020,7,2020,"IGNORED","UKR",2
6,2020,11,2020,"MANUAL UPDATE","UKR",1
7,2020,10,2020,"IGNORED","NG",2
7,2020,11,2020,"IGNORED","NG",1
7,2020,7,2020,"IGNORED","KP",2
7,2020,7,2020,"IGNORED","LBR",12
7,2020,11,2020,"IGNORED","LBR",2
7,2020,8,2020,"IGNORED","LBR",2
7,2020,10,2020,"MANUAL UPDATE","PI_AM",2
7,2020,7,2020,"IGNORED","PI_AM",18
7,2020,7,2020,"IGNORED","PI_SM",8
7,2020,7,2020,"IGNORED","TGO",4
7,2020,7,2020,"IGNORED","ECU",2
7,2020,7,2020,"IGNORED","PI_GA",19
7,2020,12,2020,"IGNORED","BV",3
7,2020,8,2020,"IGNORED","BV",2
7,2020,10,2020,"MANUAL UPDATE","BV",6
7,2020,9,2020,"IGNORED","TUR",1
7,2020,10,2020,"MANUAL UPDATE","NK",3
7,2020,8,2020,"MANUAL UPDATE","MHL",6
7,2020,7,2020,"IGNORED","TU",2
7,2020,11,2020,"IGNORED","BLACKSEA",5
7,2020,,,"PENDING","KR",4
7,2020,7,2020,"MANUAL UPDATE","CYP",3
7,2020,10,2020,"IGNORED","KI",2
7,2020,9,2020,"IGNORED","MLT",1
7,2020,7,2020,"MANUAL UPDATE","PI_SM",1
8,2020,9,2020,"IGNORED","VUT",4
8,2020,,,"PENDING","BV",37
8,2020,8,2020,"IGNORED","BV",32
8,2020,2,2021,"IGNORED","BV",1
8,2020,9,2020,"MANUAL UPDATE","CS",9
8,2020,8,2020,"MANUAL UPDATE","CS",3
8,2020,10,2020,"IGNORED","LBR",2
